arxiv_id,title,authors,comments,journal_ref,subjects,abstract_url,pdf_url,html_url,other_formats_url
arXiv:2501.17128,Quantum Search with the Signless Laplacian,"Molly E. McLaughlin, Thomas G. Wong","16 pages, 9 figures","Phys. Rev. A 111, 032430 (2025)",Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17128,https://arxiv.org/pdf/2501.17128,https://arxiv.org/html/2501.17128v2,https://arxiv.org/format/2501.17128
arXiv:2501.17130,Entanglement-based Quantum Key Distribution in the Daylight and Uplink Satellite Configuration: Proof-of-Principal Demonstration and Feasibility Test,"Kaushik Joarder, Jakub Szlachetka, Piotr Kolenderski",,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17130,https://arxiv.org/pdf/2501.17130,https://arxiv.org/html/2501.17130v1,https://arxiv.org/format/2501.17130
arXiv:2501.17165,Refinement of Uncertainty Relations in Quantum Mechanics,Sergei P. Efimov,6 pages,"Russian Phys.J.,19:3,pp.340-343 (1976) (in Russian)",Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17165,https://arxiv.org/pdf/2501.17165,,https://arxiv.org/format/2501.17165
arXiv:2501.17189,Quantum Advantage in Trading: A Game-Theoretic Approach,"Faisal Shah Khan, Norbert M. Linke, Anton Trong Than, Dror Baron","17 pages, 11 figures","Quantum Economics and Finance, April 17, 2025",Quantum Physics (quant-ph); Theoretical Economics (econ.TH),https://arxiv.org/abs/2501.17189,https://arxiv.org/pdf/2501.17189,https://arxiv.org/html/2501.17189v3,https://arxiv.org/format/2501.17189
arXiv:2501.17243,Learning Orthogonal Random Unitary Channels with Contracted Quantum Approaches and Simplex Optimization,"Scott E. Smart, Alexander Jürgens, Joseph Peetz, Prineha Narang","14 pages, 6 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17243,https://arxiv.org/pdf/2501.17243,https://arxiv.org/html/2501.17243v1,https://arxiv.org/format/2501.17243
arXiv:2501.17246,Efficient compilation of quantum circuits using multi-qubit gates,"Jonathan Nemirovsky, Maya Chuchem, Yotam Shapira",,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17246,https://arxiv.org/pdf/2501.17246,https://arxiv.org/html/2501.17246v1,https://arxiv.org/format/2501.17246
arXiv:2501.17317,Discrimination of arbitrary unknown quantum channels and measurements,"Marcin Markiewicz, Łukasz Pawela, Zbigniew Puchała","9 pages, 4 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17317,https://arxiv.org/pdf/2501.17317,https://arxiv.org/html/2501.17317v1,https://arxiv.org/format/2501.17317
arXiv:2501.17334,Unorthodox parallelization for Bayesian quantum state estimation,"Hanson H. Nguyen, Kody J. H. Law, Joseph M. Lukens","8 pages, 5 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17334,https://arxiv.org/pdf/2501.17334,https://arxiv.org/html/2501.17334v1,https://arxiv.org/format/2501.17334
arXiv:2501.17339,Multiplexed color centers in a silicon photonic cavity array,"Lukasz Komza, Xueyue Zhang, Hanbin Song, Yu-Lung Tang, Xin Wei, Alp Sipahigil",,,Quantum Physics (quant-ph); Mesoscale and Nanoscale Physics (cond-mat.mes-hall); Optics (physics.optics),https://arxiv.org/abs/2501.17339,https://arxiv.org/pdf/2501.17339,https://arxiv.org/html/2501.17339v1,https://arxiv.org/format/2501.17339
arXiv:2501.17394,Computing entanglement costs of non-local operations on the basis of algebraic geometry,"Seiseki Akibue, Jisho Miyazaki, Hiroyuki Osaka","50 pages, 9 figures",,Quantum Physics (quant-ph); Mathematical Physics (math-ph),https://arxiv.org/abs/2501.17394,https://arxiv.org/pdf/2501.17394,https://arxiv.org/html/2501.17394v1,https://arxiv.org/format/2501.17394
arXiv:2501.17407,Time dispersion in bound states,John Ashmead,"77 pages, 13 figures, earlier version presented as talk at International Assocation for Relativistic Dynamics 2024 conference at Aalto University, Finland. This version submitted to the associated conference proceedings",2025 J. Phys.: Conf. Ser. 2987 012011,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17407,https://arxiv.org/pdf/2501.17407,https://arxiv.org/html/2501.17407v1,https://arxiv.org/format/2501.17407
arXiv:2501.17427,The Trade-off in Quantum Metrology: Excessive Precision Compromise Accuracy even with Unlimited Resources,"Cong-Gang Song, Qing-yu Cai",,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17427,https://arxiv.org/pdf/2501.17427,https://arxiv.org/html/2501.17427v1,https://arxiv.org/format/2501.17427
arXiv:2501.17435,Transition from non-ergodic to ergodic dynamics in an autonomous discrete time crystal,"T. T. Sergeev, A. A. Zyablovsky, E. S. Andrianov",,,Quantum Physics (quant-ph); Optics (physics.optics),https://arxiv.org/abs/2501.17435,https://arxiv.org/pdf/2501.17435,https://arxiv.org/html/2501.17435v2,https://arxiv.org/format/2501.17435
arXiv:2501.17439,The quantromon: A qubit-resonator system with orthogonal qubit and readout modes,"Kishor V. Salunkhe, Suman Kundu, Srijita Das, Jay Deshmukh, Meghan P. Patankar, R. Vijay","Manuscript (6 pages, 4 figures), Supplement (4 pages, 2 figures)",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17439,https://arxiv.org/pdf/2501.17439,https://arxiv.org/html/2501.17439v1,https://arxiv.org/format/2501.17439
arXiv:2501.17447,Small Binary Stabilizer Subsystem Codes,"Andrew Cross, Drew Vandeth","55 pages, 14 figures, 43 tables",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17447,https://arxiv.org/pdf/2501.17447,,https://arxiv.org/format/2501.17447
arXiv:2501.17469,Detecting quantum steering in networks,"Ming-Xiao Li, Yuqi Li, Ya Xi, Chang-Yue Zhang, Ying-Zheng Wang, Rui-Bin Xu, Shao-Ming Fei, Zhu-Jun Zheng","14 pages, 7 figures","Physical Review A 111, 012624 (2025)",Quantum Physics (quant-ph); Mathematical Physics (math-ph),https://arxiv.org/abs/2501.17469,https://arxiv.org/pdf/2501.17469,,https://arxiv.org/format/2501.17469
arXiv:2501.17481,System-environmental entanglement in critical spin systems under $ZZ$-decoherence and its relation to strong and weak symmetries,"Yoshihito Kuno, Takahiro Orito, Ikuo Ichinose","10 pages, 6 figures",,Quantum Physics (quant-ph); Mesoscale and Nanoscale Physics (cond-mat.mes-hall); Statistical Mechanics (cond-mat.stat-mech); Strongly Correlated Electrons (cond-mat.str-el),https://arxiv.org/abs/2501.17481,https://arxiv.org/pdf/2501.17481,https://arxiv.org/html/2501.17481v1,https://arxiv.org/format/2501.17481
arXiv:2501.17521,What are the bearers of hidden states? On an important ambiguity in the formulation of Bell's theorem,Joanna Luc,,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17521,https://arxiv.org/pdf/2501.17521,https://arxiv.org/html/2501.17521v1,https://arxiv.org/format/2501.17521
arXiv:2501.17526,Amplified quantum battery via dynamical modulation,"Maryam Hadipour, Negar Nikdel Yousefi, Ali Mortezapour, Amir Sharifi Miavaghi, Soroush Haseli","18 pages, 6 figures, comments are welcome",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17526,https://arxiv.org/pdf/2501.17526,https://arxiv.org/html/2501.17526v2,https://arxiv.org/format/2501.17526
arXiv:2501.17533,Entanglement-informed Construction of Variational Quantum Circuits,"Alina Joch, Götz S. Uhrig, Benedikt Fauseweh","18 pages, 18 figures",,Quantum Physics (quant-ph); Strongly Correlated Electrons (cond-mat.str-el),https://arxiv.org/abs/2501.17533,https://arxiv.org/pdf/2501.17533,https://arxiv.org/html/2501.17533v1,https://arxiv.org/format/2501.17533
arXiv:2501.17558,Fabry-Pérot etalon walk-off loss in ring cavities,Ulrich Eismann,,,Quantum Physics (quant-ph); Atomic Physics (physics.atom-ph); Optics (physics.optics),https://arxiv.org/abs/2501.17558,https://arxiv.org/pdf/2501.17558,https://arxiv.org/html/2501.17558v1,https://arxiv.org/format/2501.17558
arXiv:2501.17562,Reproducible generation of green-emitting color centers in hBN using oxygen annealing,"Helmi Fartas, Saïd Hassani, Jean-Pierre Hermier, Ngoc Diep Lai, Stéphanie Buil, Aymeric Delteil",,,Quantum Physics (quant-ph); Optics (physics.optics),https://arxiv.org/abs/2501.17562,https://arxiv.org/pdf/2501.17562,https://arxiv.org/html/2501.17562v1,https://arxiv.org/format/2501.17562
arXiv:2501.17575,Nuclear Electric Resonance for Spatially-Resolved Spin Control via Pulsed Optical Excitation in the UV-Visible Spectrum,"Johannes K. Krondorfer, Andreas W. Hauser","Author accepted version of the manuscript published in Phys. Rev. A 108, 053110 (2023). The published version is available at this https URL","Phys. Rev. A 108, 053110 (2023)",Quantum Physics (quant-ph); Atomic Physics (physics.atom-ph),https://arxiv.org/abs/2501.17575,https://arxiv.org/pdf/2501.17575,https://arxiv.org/html/2501.17575v1,https://arxiv.org/format/2501.17575
arXiv:2501.17592,Optimal Performance of an Asymmetric Quantum Harmonic Otto Engine and Refrigerator,"Monika, Shishram Rebari","9 pages, 4 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17592,https://arxiv.org/pdf/2501.17592,https://arxiv.org/html/2501.17592v2,https://arxiv.org/format/2501.17592
arXiv:2501.17606,Measurement induced phase transition in a quantum Ising model by periodic measurements,"Paranjoy Chaki, Protyush Nandi, Ujjwal Sen, Subinay Dasgupta","11 pages, 12 figures",,Quantum Physics (quant-ph); Statistical Mechanics (cond-mat.stat-mech),https://arxiv.org/abs/2501.17606,https://arxiv.org/pdf/2501.17606,https://arxiv.org/html/2501.17606v1,https://arxiv.org/format/2501.17606
arXiv:2501.17633,Exponential advantage in continuous-variable quantum state learning,"Eugen Coroi, Changhun Oh","7+22 pages, 4+1 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17633,https://arxiv.org/pdf/2501.17633,,https://arxiv.org/format/2501.17633
arXiv:2501.17637,Exploring the Effects of Mass Dependence in Spontaneous Collapse Models,"Nicolò Piccione, Angelo Bassi","15 pages plus appendices, 6 figures. Abstract, and sections I and VI have been revised",,Quantum Physics (quant-ph); High Energy Physics - Phenomenology (hep-ph),https://arxiv.org/abs/2501.17637,https://arxiv.org/pdf/2501.17637,https://arxiv.org/html/2501.17637v2,https://arxiv.org/format/2501.17637
arXiv:2501.17660,Entropic witness for quantum memory in open system dynamics,"Charlotte Bäcker, Konstantin Beyer, Walter T. Strunz",,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17660,https://arxiv.org/pdf/2501.17660,https://arxiv.org/html/2501.17660v1,https://arxiv.org/format/2501.17660
arXiv:2501.17689,Machine-Learning-Enhanced Optimization of Noise-Resilient Variational Quantum Eigensolvers,"Kim A. Nicoli, Luca J. Wagner, Lena Funcke","14 pages, 3 figures, contribution to the 41st International Symposium on Lattice Field Theory (Lattice 2024), July 28th - August 3rd, 2024, Liverpool, UK",PoS (LATTICE2024) 417,Quantum Physics (quant-ph); Machine Learning (cs.LG); High Energy Physics - Lattice (hep-lat),https://arxiv.org/abs/2501.17689,https://arxiv.org/pdf/2501.17689,https://arxiv.org/html/2501.17689v2,https://arxiv.org/format/2501.17689
arXiv:2501.17692,Fidelity-Enhanced Variational Quantum Optimal Control,"Robert de Keijzer, Luke Visser, Oliver Tse, Servaas Kokkelmans","13 pages, 8 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17692,https://arxiv.org/pdf/2501.17692,https://arxiv.org/html/2501.17692v1,https://arxiv.org/format/2501.17692
arXiv:2501.17693,The ultimate bounds to precision of atomic clock frequency measurement techniques,"Stefano Olivares, Salvatore Micalizio, Matteo G. A. Paris",9 pages; 12 figures,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17693,https://arxiv.org/pdf/2501.17693,https://arxiv.org/html/2501.17693v1,https://arxiv.org/format/2501.17693
arXiv:2501.17736,"Winning Rates of $(n,k)$ Quantum Coset Monogamy Games","Michael Schleppy, Emina Soljanin",Submitted to the ISIT 2025 Conference,,Quantum Physics (quant-ph); Information Theory (cs.IT),https://arxiv.org/abs/2501.17736,https://arxiv.org/pdf/2501.17736,https://arxiv.org/html/2501.17736v1,https://arxiv.org/format/2501.17736
arXiv:2501.17780,Quantum circuit for exponentiation of Hamiltonians: an algorithmic description based on tensor products,"Gerard Fleury, Philippe Lacomme",,,Quantum Physics (quant-ph); Combinatorics (math.CO),https://arxiv.org/abs/2501.17780,https://arxiv.org/pdf/2501.17780,,https://arxiv.org/format/2501.17780
arXiv:2501.17793,"Perspectives on Quantum Friction, Self-Propulsion, and Self-Torque","Kimball A. Milton, Nima Pourtolami, Gerard Kennedy","9 pages, 7 figures. Expanded, accepted version. arXiv admin note: text overlap with arXiv:2411.14274",,Quantum Physics (quant-ph); High Energy Physics - Theory (hep-th),https://arxiv.org/abs/2501.17793,https://arxiv.org/pdf/2501.17793,https://arxiv.org/html/2501.17793v2,https://arxiv.org/format/2501.17793
arXiv:2501.17807,Readout-induced leakage of the fluxonium qubit,"Aayam Bista, Matthew Thibodeau, Ke Nie, Kaicheung Chow, Bryan K. Clark, Angela Kou",,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17807,https://arxiv.org/pdf/2501.17807,https://arxiv.org/html/2501.17807v1,https://arxiv.org/format/2501.17807
arXiv:2501.17814,A trilinear quantum dot architecture for semiconductor spin qubits,"R. Li, V. Levajac, C. Godfrin, S. Kubicek, G. Simion, B. Raes, S. Beyne, I. Fattal, A. Loenders, W. De Roeck, M. Mongillo, D. Wan, K. De Greve","12 pages, 4 figures",,Quantum Physics (quant-ph); Mesoscale and Nanoscale Physics (cond-mat.mes-hall),https://arxiv.org/abs/2501.17814,https://arxiv.org/pdf/2501.17814,,https://arxiv.org/format/2501.17814
arXiv:2501.17825,"Optimizing Superconducting Qubit Performance: A Theoretical Framework for Design, Analysis, and Calibration","Sirshi S Ram, Muralikrishna Molli, Vamshi Mohan Katukuri, Bharadwaj Chowdary Mummaneni","17 pages, 18 fugures, 6 tables",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17825,https://arxiv.org/pdf/2501.17825,,https://arxiv.org/format/2501.17825
arXiv:2501.17837,Distinguishing Ordered Phases using Machine Learning and Classical Shadows,"Leandro Morais, Tiago Pernambuco, Rodrigo G. Pereira, Askery Canabarro, Diogo O. Soares-Pinto, Rafael Chaves","12 pages, 16 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17837,https://arxiv.org/pdf/2501.17837,https://arxiv.org/html/2501.17837v1,https://arxiv.org/format/2501.17837
arXiv:2501.17856,Anti-scarring from eigenstate stacking in a chaotic spinor condensate,"Zhongling Lu, Anton M. Graf, Eric J. Heller, Joonas Keski-Rahkonen, Ceren B. Dag",,,Quantum Physics (quant-ph); Quantum Gases (cond-mat.quant-gas),https://arxiv.org/abs/2501.17856,https://arxiv.org/pdf/2501.17856,https://arxiv.org/html/2501.17856v1,https://arxiv.org/format/2501.17856
arXiv:2501.17913,Large-scale stochastic simulation of open quantum systems,"Aaron Sander, Maximilian Fröhlich, Martin Eigel, Jens Eisert, Patrick Gelß, Michael Hintermüller, Richard M. Milbradt, Robert Wille, Christian B. Mendl","24 pages, 13 figures, 1 table (includes Methods and Appendix)",,Quantum Physics (quant-ph); Other Condensed Matter (cond-mat.other),https://arxiv.org/abs/2501.17913,https://arxiv.org/pdf/2501.17913,https://arxiv.org/html/2501.17913v1,https://arxiv.org/format/2501.17913
arXiv:2501.17915,A strong-driving toolkit for topological Floquet energy pumps with superconducting circuits,"Martin Ritter, David M. Long, Qianao Yue, Maya Amouzegar, Anushya Chandran, Alicia J. Kollár","19 pages, 14 figures",,Quantum Physics (quant-ph); Mesoscale and Nanoscale Physics (cond-mat.mes-hall),https://arxiv.org/abs/2501.17915,https://arxiv.org/pdf/2501.17915,https://arxiv.org/html/2501.17915v2,https://arxiv.org/format/2501.17915
arXiv:2501.17928,Measuring decoherence due to quantum vacuum fluctuations,"Anirudh Gundhi, Hendrik Ulbricht",,,Quantum Physics (quant-ph); Mesoscale and Nanoscale Physics (cond-mat.mes-hall); Materials Science (cond-mat.mtrl-sci); General Relativity and Quantum Cosmology (gr-qc); High Energy Physics - Theory (hep-th),https://arxiv.org/abs/2501.17928,https://arxiv.org/pdf/2501.17928,https://arxiv.org/html/2501.17928v1,https://arxiv.org/format/2501.17928
arXiv:2501.17929,String Breaking in a $2+1$D $\mathbb{Z}_2$ Lattice Gauge Theory,"Umberto Borla, Jesse J. Osborne, Sergej Moroz, Jad C. Halimeh","5 pages, 4 figures",,Quantum Physics (quant-ph); Strongly Correlated Electrons (cond-mat.str-el); High Energy Physics - Lattice (hep-lat),https://arxiv.org/abs/2501.17929,https://arxiv.org/pdf/2501.17929,https://arxiv.org/html/2501.17929v1,https://arxiv.org/format/2501.17929
arXiv:2501.17959,Quantum Computing from Graphs,Andrey Boris Khesin,"Thesis for PhD in Mathematics at MIT, 169 pages, Contains work from papers arXiv:2108.02686, arXiv:2109.10210, arXiv:2301.02356, arXiv:2411.14448, and arXiv:2406.12083",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17959,https://arxiv.org/pdf/2501.17959,,https://arxiv.org/format/2501.17959
arXiv:2501.17986,The anisotropic quantum Rabi model with diamagnetic term,"Jorge A. Anaya-Contreras, Irán Ramos-Prieto, Arturo Zúñiga-Segundo, Héctor M. Moya Cessa","7 pages, 2 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.17986,https://arxiv.org/pdf/2501.17986,https://arxiv.org/html/2501.17986v1,https://arxiv.org/format/2501.17986
arXiv:2501.18020,Generalization of Bidirectional Controlled Hybrid Protocol of Quantum Teleportation and Remote State Preparation,"MohammadHossein Valeh, Hossein Aghababa, Mohammadreza Kolahdouz, Masoud Barati","11 pages, 2 figures, 2 tables, journal",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18020,https://arxiv.org/pdf/2501.18020,,https://arxiv.org/format/2501.18020
arXiv:2501.18025,A Linear Quantum Coupler for Clean Bosonic Control,"Aniket Maiti, John W. O. Garmon, Yao Lu, Alessandro Miano, Luigi Frunzio, Robert J. Schoelkopf","23 pages (8 Main + 15 Appdx), 9 figures (3 Main + 6 Appdx)",,Quantum Physics (quant-ph); Applied Physics (physics.app-ph),https://arxiv.org/abs/2501.18025,https://arxiv.org/pdf/2501.18025,https://arxiv.org/html/2501.18025v2,https://arxiv.org/format/2501.18025
arXiv:2501.18036,Realization of Two-dimensional Discrete Time Crystals with Anisotropic Heisenberg Coupling,"Eric D. Switzer, Niall Robertson, Nathan Keenan, Ángel Rodríguez, Andrea D'Urbano, Bibek Pokharel, Talat S. Rahman, Oles Shtanko, Sergiy Zhuk, Nicolás Lorente",,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18036,https://arxiv.org/pdf/2501.18036,https://arxiv.org/html/2501.18036v1,https://arxiv.org/format/2501.18036
arXiv:2501.18147,Sudden Decoherence by Resonant Particle Excitation for Testing Gravity-Induced Entanglement,"Youka Kaku, Akira Matsumura, Tomohiro Fujita","16 pages, 5 figures",,Quantum Physics (quant-ph); General Relativity and Quantum Cosmology (gr-qc),https://arxiv.org/abs/2501.18147,https://arxiv.org/pdf/2501.18147,https://arxiv.org/html/2501.18147v1,https://arxiv.org/format/2501.18147
arXiv:2501.18176,Experimental relativistic zero-knowledge proofs with unconditional security,"Chen-Xun Weng, Ming-Yang Li, Nai-Rui Xu, Yanglin Hu, Ian George, Jiawei Wu, Shengjun Wu, Hua-Lei Yin, Zeng-Bing Chen","24 pages, 8 figures",,Quantum Physics (quant-ph); Computational Complexity (cs.CC); Cryptography and Security (cs.CR),https://arxiv.org/abs/2501.18176,https://arxiv.org/pdf/2501.18176,https://arxiv.org/html/2501.18176v1,https://arxiv.org/format/2501.18176
arXiv:2501.18188,QNN-QRL: Quantum Neural Network Integrated with Quantum Reinforcement Learning for Quantum Key Distribution,"Bikash K. Behera, Saif Al-Kuwari, Ahmed Farouk","17 pages, 11 Figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18188,https://arxiv.org/pdf/2501.18188,https://arxiv.org/html/2501.18188v1,https://arxiv.org/format/2501.18188
arXiv:2501.18218,Phase-controlled robust tripartite quantum entanglement in cavity-magnon optomechanics,"Jing-Xue Liu, Ya-Feng Jiao, Bin Yin, Hong-Yun Yu, Ruo-Chen Wang, Hui Jing","9 pages, 4 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18218,https://arxiv.org/pdf/2501.18218,https://arxiv.org/html/2501.18218v1,https://arxiv.org/format/2501.18218
arXiv:2501.18244,Entanglement Generation on the Double Quantum Transition of NV Ground State Via Globally Addressing Microwave Pulse,"Marcel Morillas-Rozas, Alberto López-García, Javier Cerrillo",Comments are welcome,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18244,https://arxiv.org/pdf/2501.18244,https://arxiv.org/html/2501.18244v1,https://arxiv.org/format/2501.18244
arXiv:2501.18256,Squeezing-enhanced accurate differential sensing under large phase noise,"Robin Corgier, Marco Malitesta, Leonid A. Sidorenkov, Franck Pereira Dos Santos, Gabriele Rosi, Guglielmo M. Tino, Augusto Smerzi, Leonardo Salvi, Luca Pezzè","9 pages, 6 figures + Appendix",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18256,https://arxiv.org/pdf/2501.18256,https://arxiv.org/html/2501.18256v1,https://arxiv.org/format/2501.18256
arXiv:2501.18274,Metrology of Gravitational Effects with Mechanical Quantum Systems,"Daniel Braun, Marta Maria Marchese, Stefan Nimmrichter, Sofia Qvarfort, Dennis Rätzel, Hendrik Ulbricht","4 pages, 1 figure",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18274,https://arxiv.org/pdf/2501.18274,https://arxiv.org/html/2501.18274v1,https://arxiv.org/format/2501.18274
arXiv:2501.18316,Squeezing at the normal-mode splitting frequency of a nonlinear coupled cavity,"Jonas Junker, Jiayi Qin, Vaishali B. Adya, Nutsinee Kijbunchoo, Sheon S. Y. Chua, Terry G. McRae, Bram J. J. Slagmolen, David E. McClelland",Minor corrections to text and formatting; added realistic maximum squeezing level for our system in the third-to-last paragraph,,Quantum Physics (quant-ph); Instrumentation and Methods for Astrophysics (astro-ph.IM); Optics (physics.optics),https://arxiv.org/abs/2501.18316,https://arxiv.org/pdf/2501.18316,https://arxiv.org/html/2501.18316v2,https://arxiv.org/format/2501.18316
arXiv:2501.18319,Direct Implementation of High-Fidelity Three-Qubit Gates for Superconducting Processor with Tunable Couplers,"Hao-Tian Liu, Bing-Jie Chen, Jia-Chi Zhang, Yong-Xi Xiao, Tian-Ming Li, Kaixuan Huang, Ziting Wang, Hao Li, Kui Zhao, Yueshan Xu, Cheng-Lin Deng, Gui-Han Liang, Zheng-He Liu, Si-Yun Zhou, Cai-Ping Fang, Xiaohui Song, Zhongcheng Xiang, Dongning Zheng, Yun-Hao Shi, Kai Xu, Heng Fan","main text: 8 pages, 4 figures; supp: 11 pages, 11 figures, 2 tables",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18319,https://arxiv.org/pdf/2501.18319,https://arxiv.org/html/2501.18319v1,https://arxiv.org/format/2501.18319
arXiv:2501.18394,Quantum-Key Distribution using Decoy Pulses to Combat Photon-Number Splitting by Eavesdropper: An Event-by-Event Impairment Enumeration Approach for Performance Evaluation and Design,Debasish Datta,8 pages,,Quantum Physics (quant-ph); Cryptography and Security (cs.CR); Information Theory (cs.IT); Networking and Internet Architecture (cs.NI),https://arxiv.org/abs/2501.18394,https://arxiv.org/pdf/2501.18394,https://arxiv.org/html/2501.18394v1,https://arxiv.org/format/2501.18394
arXiv:2501.18432,Solving Drone Routing Problems with Quantum Computing: A Hybrid Approach Combining Quantum Annealing and Gate-Based Paradigms,"Eneko Osaba, Pablo Miranda-Rodriguez, Andreas Oikonomakis, Matic Petrič, Alejandra Ruiz, Sebastian Bock, Michail-Alexandros Kourtis","8 pages, 5 figures. Paper accepted for being presented in the IEEE Congress on Evolutionary Computation (IEEE CEC 2025)",,Quantum Physics (quant-ph); Artificial Intelligence (cs.AI); Emerging Technologies (cs.ET),https://arxiv.org/abs/2501.18432,https://arxiv.org/pdf/2501.18432,https://arxiv.org/html/2501.18432v3,https://arxiv.org/format/2501.18432
arXiv:2501.18436,Composite Mølmer-Sørensen gate,"K. N. Zlatanov, S. S. Ivanov, N. V. Vitanov",,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18436,https://arxiv.org/pdf/2501.18436,https://arxiv.org/html/2501.18436v2,https://arxiv.org/format/2501.18436
arXiv:2501.18461,Probing Non-Equilibrium Topological Order on a Quantum Processor,"M. Will, T. A. Cochran, E. Rosenberg, B. Jobst, N. M Eassa, P. Roushan, M. Knap, A. Gammon-Smith, F. Pollmann","20 pages, 22 figures",,Quantum Physics (quant-ph); Other Condensed Matter (cond-mat.other),https://arxiv.org/abs/2501.18461,https://arxiv.org/pdf/2501.18461,https://arxiv.org/html/2501.18461v1,https://arxiv.org/format/2501.18461
arXiv:2501.18472,"The Floquet central spin model: A platform to realize eternal time crystals, entanglement steering, and multiparameter metrology","Hillol Biswas, Sayan Choudhury",6+4 pages; 4+1 figures,,Quantum Physics (quant-ph); Quantum Gases (cond-mat.quant-gas); Statistical Mechanics (cond-mat.stat-mech),https://arxiv.org/abs/2501.18472,https://arxiv.org/pdf/2501.18472,https://arxiv.org/html/2501.18472v1,https://arxiv.org/format/2501.18472
arXiv:2501.18476,Non-Markovianity of subsystem dynamics in isolated quantum many-body systems,Aditya Banerjee,"7 pages, 3 figures",,Quantum Physics (quant-ph); Statistical Mechanics (cond-mat.stat-mech),https://arxiv.org/abs/2501.18476,https://arxiv.org/pdf/2501.18476,https://arxiv.org/html/2501.18476v1,https://arxiv.org/format/2501.18476
arXiv:2501.18489,Dissipation in fermionic two-body continuous-time quantum walk under the steepest entropy ascent formalism,"Rohit Kishan Ray, R. Srikanth, Sonjoy Majumder","13 pages, 11 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18489,https://arxiv.org/pdf/2501.18489,https://arxiv.org/html/2501.18489v1,https://arxiv.org/format/2501.18489
arXiv:2501.18513,Enhancing Quantum Expectation Values via Exponential Error Suppression and CVaR Optimization,"Touheed Anwar Atif, Reuben Blake Tate, Stephan Eidenbenz",,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18513,https://arxiv.org/pdf/2501.18513,https://arxiv.org/html/2501.18513v1,https://arxiv.org/format/2501.18513
arXiv:2501.18515,Hamiltonian dynamics simulation using linear combination of unitaries on an ion trap quantum computer,"Michelle Wynne Sze, Yao Tang, Silas Dilkes, David Muñoz Ramo, Ross Duncan, Nathan Fitzpatrick",,,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18515,https://arxiv.org/pdf/2501.18515,,https://arxiv.org/format/2501.18515
arXiv:2501.18521,Impact of qubit anharmonicity on near-resonant Rabi oscillations,"Grigoriy S. Mazhorin, Andrei A. Kugut, Artyom M. Polyanskiy, Ilya N. Moskalenko, Ilya A. Simakov","8 pages, 4 figures",,Quantum Physics (quant-ph),https://arxiv.org/abs/2501.18521,https://arxiv.org/pdf/2501.18521,https://arxiv.org/html/2501.18521v1,https://arxiv.org/format/2501.18521
arXiv:2501.18522,Digital Quantum Simulations of the Non-Resonant Open Tavis-Cummings Model,"Aidan N. Sims, Dhrumil Patel, Aby Philip, Alex H. Rubin, Rahul Bandyopadhyay, Marina Radulaski, Mark M. Wilde","34 pages, 11 figures",,Quantum Physics (quant-ph); Data Structures and Algorithms (cs.DS); Computational Physics (physics.comp-ph); Optics (physics.optics),https://arxiv.org/abs/2501.18522,https://arxiv.org/pdf/2501.18522,https://arxiv.org/html/2501.18522v1,https://arxiv.org/format/2501.18522
