arxiv_id,title,authors,comments,journal_ref,subjects,abstract_url,pdf_url,html_url,other_formats_url
arXiv:2501.00583,Robust distribution-free tests for the linear model,"Torey Hilbert, Steven MacEachern, Yuan Zhang",,,Methodology (stat.ME); Applications (stat.AP),https://arxiv.org/abs/2501.00583,https://arxiv.org/pdf/2501.00583,https://arxiv.org/html/2501.00583v1,https://arxiv.org/format/2501.00583
arXiv:2501.00594,Sampling the Bayesian Elastic Net,"Christopher M. Hans, Ningyi Liu",,,Computation (stat.CO); Methodology (stat.ME),https://arxiv.org/abs/2501.00594,https://arxiv.org/pdf/2501.00594,https://arxiv.org/html/2501.00594v1,https://arxiv.org/format/2501.00594
arXiv:2501.00616,Improving Policy-Oriented Agent-Based Modeling with History Matching: A Case Study,"David O'Gara, Cliff C. Kerr, Daniel J. Klein, Mickaël Binois, Roman Garnett, Ross A. Hammond",,,Applications (stat.AP); Computation (stat.CO),https://arxiv.org/abs/2501.00616,https://arxiv.org/pdf/2501.00616,,https://arxiv.org/format/2501.00616
arXiv:2501.00632,Different thresholding methods on Nearest Shrunken Centroid algorithm,"Mohammad Omar Sahtout, Haiyan Wang, Santosh Ghimire",30 pages 9 figures,"Communications in Statistics - Simulation and Computation, 53(3), 1444-1460 (2022)",Machine Learning (stat.ML); Machine Learning (cs.LG),https://arxiv.org/abs/2501.00632,https://arxiv.org/pdf/2501.00632,https://arxiv.org/html/2501.00632v1,https://arxiv.org/format/2501.00632
arXiv:2501.00695,Theory and Applications of Kernel Stein Discrepancy on Riemannian Manifolds,"Xiaoda Qu, Baba C. Vemuri",,,Statistics Theory (math.ST),https://arxiv.org/abs/2501.00695,https://arxiv.org/pdf/2501.00695,https://arxiv.org/html/2501.00695v1,https://arxiv.org/format/2501.00695
arXiv:2501.00744,A Distributional Evaluation of Generative Image Models,"Edric Tam, Barbara E Engelhardt",,,Machine Learning (stat.ML); Machine Learning (cs.LG),https://arxiv.org/abs/2501.00744,https://arxiv.org/pdf/2501.00744,https://arxiv.org/html/2501.00744v1,https://arxiv.org/format/2501.00744
arXiv:2501.00754,Ensuring superior learning outcomes and data security for authorized learner,"Jeongho Bang, Wooyeong Song, Kyujin Shin, Yong-Su Kim","17 pages, 7 figures, comments welcome",,Machine Learning (stat.ML); Cryptography and Security (cs.CR); Quantum Physics (quant-ph),https://arxiv.org/abs/2501.00754,https://arxiv.org/pdf/2501.00754,https://arxiv.org/html/2501.00754v1,https://arxiv.org/format/2501.00754
arXiv:2501.00755,An AI-powered Bayesian generative modeling approach for causal inference in observational studies,"Qiao Liu, Wing Hung Wong",,,Machine Learning (stat.ML); Artificial Intelligence (cs.AI); Machine Learning (cs.LG); Methodology (stat.ME),https://arxiv.org/abs/2501.00755,https://arxiv.org/pdf/2501.00755,https://arxiv.org/html/2501.00755v1,https://arxiv.org/format/2501.00755
arXiv:2501.00837,Fiducial inference for partially identified parameters with applications to instrumental variable models,"Yifan Cui, Jan Hannig",,,Methodology (stat.ME); Statistics Theory (math.ST); Computation (stat.CO),https://arxiv.org/abs/2501.00837,https://arxiv.org/pdf/2501.00837,https://arxiv.org/html/2501.00837v1,https://arxiv.org/format/2501.00837
arXiv:2501.00839,Penalized weighted GEEs for high-dimensional longitudinal data with informative cluter size,"Yue Ma, Haofeng Wang, Xuejun Jiang",,,Methodology (stat.ME),https://arxiv.org/abs/2501.00839,https://arxiv.org/pdf/2501.00839,https://arxiv.org/html/2501.00839v1,https://arxiv.org/format/2501.00839
arXiv:2501.00854,A Graphical Approach to State Variable Selection in Off-policy Learning,"Joakim Blach Andersen, Qingyuan Zhao","25 pages (not including appendix and references), 10 figures, 2 tables",,Methodology (stat.ME); Machine Learning (cs.LG),https://arxiv.org/abs/2501.00854,https://arxiv.org/pdf/2501.00854,,https://arxiv.org/format/2501.00854
arXiv:2501.00933,Optimizing for Rotisserie Fantasy Basketball,Zach Rosenof,23 pages,,Methodology (stat.ME),https://arxiv.org/abs/2501.00933,https://arxiv.org/pdf/2501.00933,https://arxiv.org/html/2501.00933v1,https://arxiv.org/format/2501.00933
arXiv:2501.00967,On the Implementation of a Bayesian Optimization Framework for Interconnected Systems,"Leonardo D. González, Victor M. Zavala","32 pages, 12 figures",,Machine Learning (stat.ML); Machine Learning (cs.LG),https://arxiv.org/abs/2501.00967,https://arxiv.org/pdf/2501.00967,,https://arxiv.org/format/2501.00967
arXiv:2501.00970,A novel unit-asymmetric distribution based on correlated Fréchet random variables,"Roberto Vila, Felipe Quintino","24 pages, 10 figures",,Methodology (stat.ME); Applications (stat.AP),https://arxiv.org/abs/2501.00970,https://arxiv.org/pdf/2501.00970,https://arxiv.org/html/2501.00970v1,https://arxiv.org/format/2501.00970
arXiv:2501.00972,Optimal Sampling for Generalized Linear Model under Measurement Constraint with Surrogate Variables,"Yixin Shen, Yang Ning",,,Methodology (stat.ME); Applications (stat.AP); Computation (stat.CO); Machine Learning (stat.ML),https://arxiv.org/abs/2501.00972,https://arxiv.org/pdf/2501.00972,https://arxiv.org/html/2501.00972v2,https://arxiv.org/format/2501.00972
arXiv:2501.01021,Penalized Quasi-likelihood for High-dimensional Longitudinal Data via Within-cluster Resampling,"Yue Ma, Haofeng Wang, Xuejun Jiang",,,Methodology (stat.ME); Computation (stat.CO),https://arxiv.org/abs/2501.01021,https://arxiv.org/pdf/2501.01021,https://arxiv.org/html/2501.01021v1,https://arxiv.org/format/2501.01021
arXiv:2501.01041,The R Package WMAP: Tools for Causal Meta-Analysis by Integrating Multiple Observational Studies,"Subharup Guha, Mengqi Xu, Kashish Priyam, Yi Li",,,Methodology (stat.ME),https://arxiv.org/abs/2501.01041,https://arxiv.org/pdf/2501.01041,https://arxiv.org/html/2501.01041v2,https://arxiv.org/format/2501.01041
arXiv:2501.01061,An Efficient Outlier Detection Algorithm for Data Streaming,"Rui Hu, Chen, Yiwei Wang","12 pages, 10 figures",,Computation (stat.CO); Machine Learning (cs.LG); Applications (stat.AP),https://arxiv.org/abs/2501.01061,https://arxiv.org/pdf/2501.01061,https://arxiv.org/html/2501.01061v1,https://arxiv.org/format/2501.01061
arXiv:2501.01065,A Heavily Right Strategy for Integrating Dependent Studies in Any Dimension,"Tianle Liu, Xiao-Li Meng, Natesh S. Pillai","56 pages, 72 figures, 7 tables",,Methodology (stat.ME); Statistics Theory (math.ST),https://arxiv.org/abs/2501.01065,https://arxiv.org/pdf/2501.01065,https://arxiv.org/html/2501.01065v1,https://arxiv.org/format/2501.01065
arXiv:2501.01129,Compositional data analysis for modeling and forecasting mortality with the α-transformation,"Han Ying Lim, Dharini Pathmanathan, Sophie Dabo-Niang","16 pages, 4 tables, 3 figures",,Applications (stat.AP),https://arxiv.org/abs/2501.01129,https://arxiv.org/pdf/2501.01129,https://arxiv.org/html/2501.01129v1,https://arxiv.org/format/2501.01129
arXiv:2501.01135,Generalized Heterogeneous Functional Model with Applications to Large-scale Mobile Health Data,"Xiaojing Sun, Bingxin Zhao, Fei Xue",,,Applications (stat.AP); Methodology (stat.ME),https://arxiv.org/abs/2501.01135,https://arxiv.org/pdf/2501.01135,https://arxiv.org/html/2501.01135v1,https://arxiv.org/format/2501.01135
arXiv:2501.01148,Adaptive posterior distributions for uncertainty analysis of covariance matrices in Bayesian inversion problems for multioutput signals,"E. Curbelo, L. Martino, F. Llorente, D. Delgado-Gomez",,"Journal of the Franklin Institute, Volume 362, Issue 2, 2024. 107441","Computation (stat.CO); Computational Engineering, Finance, and Science (cs.CE); Machine Learning (stat.ML)",https://arxiv.org/abs/2501.01148,https://arxiv.org/pdf/2501.01148,https://arxiv.org/html/2501.01148v1,https://arxiv.org/format/2501.01148
arXiv:2501.01269,A Bayesian Spatial-Temporal Functional Model for Data with Block Structure and Repeated Measures,"David H. da Matta, Mariana R. Motta, Nancy L. Garcia, Alexandre B. Heinemann",,,Methodology (stat.ME),https://arxiv.org/abs/2501.01269,https://arxiv.org/pdf/2501.01269,https://arxiv.org/html/2501.01269v1,https://arxiv.org/format/2501.01269
arXiv:2501.01276,Marketing Mix Modeling in Lemonade,Roy Ravid,,,Applications (stat.AP); Machine Learning (cs.LG),https://arxiv.org/abs/2501.01276,https://arxiv.org/pdf/2501.01276,,https://arxiv.org/format/2501.01276
arXiv:2501.01280,Time-dependent Predictive Accuracy Metrics in the Context of Interval Censoring and Competing Risks,"Zhenwei Yang, Dimitris Rizopoulos, Lisa F. Newcomb, Nicole S. Erler",,,Methodology (stat.ME),https://arxiv.org/abs/2501.01280,https://arxiv.org/pdf/2501.01280,https://arxiv.org/html/2501.01280v1,https://arxiv.org/format/2501.01280
arXiv:2501.01312,Learning Spectral Methods by Transformers,"Yihan He, Yuan Cao, Hong-Yu Chen, Dennis Wu, Jianqing Fan, Han Liu","77 pages, 12 figures",,Machine Learning (stat.ML); Machine Learning (cs.LG); Statistics Theory (math.ST),https://arxiv.org/abs/2501.01312,https://arxiv.org/pdf/2501.01312,,https://arxiv.org/format/2501.01312
arXiv:2501.01324,Fast data inversion for high-dimensional dynamical systems from noisy measurements,"Yizi Lin, Xubo Liu, Paul Segall, Mengyang Gu",,,Computation (stat.CO); Statistics Theory (math.ST); Applications (stat.AP); Methodology (stat.ME); Machine Learning (stat.ML),https://arxiv.org/abs/2501.01324,https://arxiv.org/pdf/2501.01324,https://arxiv.org/html/2501.01324v2,https://arxiv.org/format/2501.01324
arXiv:2501.01376,"Deep P-Spline: Theory, Fast Tuning, and Application","Noah Yi-Ting Hung, Li-Hsiang Lin, Vince D. Calhoun",35 pages with 3 figures,,Computation (stat.CO),https://arxiv.org/abs/2501.01376,https://arxiv.org/pdf/2501.01376,https://arxiv.org/html/2501.01376v1,https://arxiv.org/format/2501.01376
arXiv:2501.01414,Deep Discrete Encoders: Identifiable Deep Generative Models for Rich Data with Discrete Latent Layers,"Seunghyun Lee, Yuqi Gu",,,Machine Learning (stat.ML); Machine Learning (cs.LG); Methodology (stat.ME),https://arxiv.org/abs/2501.01414,https://arxiv.org/pdf/2501.01414,https://arxiv.org/html/2501.01414v1,https://arxiv.org/format/2501.01414
arXiv:2501.01437,On the reconstruction limits of complex networks,"Charles Murphy, Simon Lizotte, François Thibault, Vincent Thibeault, Patrick Desrosiers, Antoine Allard",,,"Applications (stat.AP); Information Theory (cs.IT); Data Analysis, Statistics and Probability (physics.data-an)",https://arxiv.org/abs/2501.01437,https://arxiv.org/pdf/2501.01437,https://arxiv.org/html/2501.01437v2,https://arxiv.org/format/2501.01437
arXiv:2501.01475,A Heisenberg-esque Uncertainty Principle for Simultaneous (Machine) Learning and Error Assessment?,Xiao-Li Meng,,,Statistics Theory (math.ST),https://arxiv.org/abs/2501.01475,https://arxiv.org/pdf/2501.01475,https://arxiv.org/html/2501.01475v1,https://arxiv.org/format/2501.01475
arXiv:2501.01505,Reinforcement Learning for Respondent-Driven Sampling,"Justin Weltz, Angela Yoon, Yichi Zhang, Alexander Volfovsky, Eric Laber",,,Methodology (stat.ME); Statistics Theory (math.ST),https://arxiv.org/abs/2501.01505,https://arxiv.org/pdf/2501.01505,,https://arxiv.org/format/2501.01505
arXiv:2501.01541,Denoising Diffused Embeddings: a Generative Approach for Hypergraphs,"Shihao Wu, Junyi Yang, Gongjun Xu, Ji Zhu",,,Methodology (stat.ME),https://arxiv.org/abs/2501.01541,https://arxiv.org/pdf/2501.01541,https://arxiv.org/html/2501.01541v1,https://arxiv.org/format/2501.01541
arXiv:2501.01552,Multi-view Bayesian optimisation in reduced dimension for engineering design,"Thomas A. Archbold, Ieva Kazlauskaite, Fehmi Cirak","27 pages, 15 figures",,Applications (stat.AP); Numerical Analysis (math.NA); Machine Learning (stat.ML),https://arxiv.org/abs/2501.01552,https://arxiv.org/pdf/2501.01552,https://arxiv.org/html/2501.01552v1,https://arxiv.org/format/2501.01552
arXiv:2501.01610,Bootstrap Nonparametric Inference under Data Integration,"Zuofeng Shang, Peijun Sang, Chong Jin","29 pages, 5 figures",,Methodology (stat.ME),https://arxiv.org/abs/2501.01610,https://arxiv.org/pdf/2501.01610,https://arxiv.org/html/2501.01610v1,https://arxiv.org/format/2501.01610
arXiv:2501.01657,Change Point Detection for Random Objects with Possibly Periodic Behavior,"Jiazhen Xu, Andrew T. A. Wood, Tao Zou",arXiv admin note: text overlap with arXiv:2311.16025 by other authors,,Methodology (stat.ME),https://arxiv.org/abs/2501.01657,https://arxiv.org/pdf/2501.01657,,https://arxiv.org/format/2501.01657
arXiv:2501.01696,Guaranteed Nonconvex Low-Rank Tensor Estimation via Scaled Gradient Descent,Tong Wu,,,Machine Learning (stat.ML); Information Theory (cs.IT); Machine Learning (cs.LG),https://arxiv.org/abs/2501.01696,https://arxiv.org/pdf/2501.01696,,https://arxiv.org/format/2501.01696
arXiv:2501.01769,A Topological Proof of the Archimedean Axiom for Archimedean Copulas,Victory Idowu,,,Statistics Theory (math.ST); Probability (math.PR),https://arxiv.org/abs/2501.01769,https://arxiv.org/pdf/2501.01769,https://arxiv.org/html/2501.01769v1,https://arxiv.org/format/2501.01769
arXiv:2501.01783,Nonparametric estimation of a factorizable density using diffusion models,"Hyeok Kyu Kwon, Dongha Kim, Ilsang Ohn, Minwoo Chae",,,Statistics Theory (math.ST); Machine Learning (stat.ML),https://arxiv.org/abs/2501.01783,https://arxiv.org/pdf/2501.01783,,https://arxiv.org/format/2501.01783
arXiv:2501.01825,Unified Native Spaces in Kernel Methods,"Xavier Emery, Emilio Porcu, Moreno Bevilacqua",,,Machine Learning (stat.ML); Machine Learning (cs.LG),https://arxiv.org/abs/2501.01825,https://arxiv.org/pdf/2501.01825,https://arxiv.org/html/2501.01825v1,https://arxiv.org/format/2501.01825
arXiv:2501.01840,Signal Recovery Using a Spiked Mixture Model,"Paul-Louis Delacour, Sander Wahls, Jeffrey M. Spraggins, Lukasz Migas, Raf Van de Plas",,,Machine Learning (stat.ML); Machine Learning (cs.LG),https://arxiv.org/abs/2501.01840,https://arxiv.org/pdf/2501.01840,https://arxiv.org/html/2501.01840v1,https://arxiv.org/format/2501.01840
arXiv:2501.01890,Martingale Posteriors from Score Functions,"Fuheng Cui, Stephen G. Walker","23 pages, 10 figures",,Methodology (stat.ME),https://arxiv.org/abs/2501.01890,https://arxiv.org/pdf/2501.01890,https://arxiv.org/html/2501.01890v1,https://arxiv.org/format/2501.01890
arXiv:2501.01925,Inference in matrix-valued time series with common stochastic trends and multifactor error structure,"Rong Chen, Simone Giannerini, Greta Goracci, Lorenzo Trapani",,,Methodology (stat.ME),https://arxiv.org/abs/2501.01925,https://arxiv.org/pdf/2501.01925,,https://arxiv.org/format/2501.01925
arXiv:2501.01935,On robust recovery of signals from indirect observations,"Yannis Bekri, Anatoli Juditsky, Arkadi Nemirovski",,,Statistics Theory (math.ST); Machine Learning (stat.ML),https://arxiv.org/abs/2501.01935,https://arxiv.org/pdf/2501.01935,https://arxiv.org/html/2501.01935v2,https://arxiv.org/format/2501.01935
arXiv:2501.01954,"Grid-level impacts of renewable energy on thermal generation: efficiency, emissions and flexibility","Dhruv Suri, Jacques de Chalendar, Ines Azevedo",,,Applications (stat.AP); Econometrics (econ.EM),https://arxiv.org/abs/2501.01954,https://arxiv.org/pdf/2501.01954,,https://arxiv.org/format/2501.01954
arXiv:2501.02043,Modeling COVID-19 spread in the USA using metapopulation SIR models coupled with graph convolutional neural networks,"Petr Kisselev, Padmanabhan Seshaiyer",,,Machine Learning (stat.ML); Machine Learning (cs.LG); Dynamical Systems (math.DS); Populations and Evolution (q-bio.PE),https://arxiv.org/abs/2501.02043,https://arxiv.org/pdf/2501.02043,https://arxiv.org/html/2501.02043v1,https://arxiv.org/format/2501.02043
arXiv:2501.02126,A Mathematical Lens for Teaching Data Science,Johanna Hardin,,,Other Statistics (stat.OT),https://arxiv.org/abs/2501.02126,https://arxiv.org/pdf/2501.02126,https://arxiv.org/html/2501.02126v1,https://arxiv.org/format/2501.02126
arXiv:2501.02128,Transfer Learning for Individualized Treatment Rules: Application to Sepsis Patients Data from eICU-CRD and MIMIC-III Databases,"Andong Wang, Kelly Wentzlof, Johnny Rajala, Miontranese Green, Yunshu Zhang, Shu Yang","23 pages, 4 figures",,Applications (stat.AP),https://arxiv.org/abs/2501.02128,https://arxiv.org/pdf/2501.02128,https://arxiv.org/html/2501.02128v1,https://arxiv.org/format/2501.02128
arXiv:2501.02137,Evaluation of the HeartSteps Online Sampling Algorithm,"Xiang Meng, Walter Dempsey, Peng Liao, Nick Reid, Pedja Klasnja, Susan Murphy","The main paper spans 48 pages and includes figures numbered up to Figure 7. The entire document, including references and appendices, consists of 80 pages, ending with Figure 13",,Applications (stat.AP); Methodology (stat.ME),https://arxiv.org/abs/2501.02137,https://arxiv.org/pdf/2501.02137,https://arxiv.org/html/2501.02137v1,https://arxiv.org/format/2501.02137
arXiv:2501.02197,Majorization-Minimization Dual Stagewise Algorithm for Generalized Lasso,"Jianmin Chen, Kun Chen",,,Machine Learning (stat.ML); Machine Learning (cs.LG); Computation (stat.CO),https://arxiv.org/abs/2501.02197,https://arxiv.org/pdf/2501.02197,https://arxiv.org/html/2501.02197v1,https://arxiv.org/format/2501.02197
arXiv:2501.02208,Robust Multi-Dimensional Scaling via Accelerated Alternating Projections,"Tong Deng, Tianming Wang",,,Machine Learning (stat.ML); Machine Learning (cs.LG); Optimization and Control (math.OC),https://arxiv.org/abs/2501.02208,https://arxiv.org/pdf/2501.02208,https://arxiv.org/html/2501.02208v1,https://arxiv.org/format/2501.02208
arXiv:2501.02214,Efficient estimation of average treatment effects with unmeasured confounding and proxies,"Chunrong Ai, Jiawei Shan",,,Methodology (stat.ME); Econometrics (econ.EM),https://arxiv.org/abs/2501.02214,https://arxiv.org/pdf/2501.02214,,https://arxiv.org/format/2501.02214
arXiv:2501.02228,MCMC Importance Sampling via Moreau-Yosida Envelopes,"Apratim Shukla, Dootika Vats, Eric C. Chi","69 pages, 11 figures",,Computation (stat.CO); Methodology (stat.ME),https://arxiv.org/abs/2501.02228,https://arxiv.org/pdf/2501.02228,https://arxiv.org/html/2501.02228v1,https://arxiv.org/format/2501.02228
arXiv:2501.02244,Sparsity learning via structured functional factor augmentation,"Hanteng Ma, Ziliang Shen, Xingdong Feng, Xin Liu","56 pages,4 figures",,Methodology (stat.ME),https://arxiv.org/abs/2501.02244,https://arxiv.org/pdf/2501.02244,https://arxiv.org/html/2501.02244v1,https://arxiv.org/format/2501.02244
arXiv:2501.02298,Beyond Log-Concavity and Score Regularity: Improved Convergence Bounds for Score-Based Generative Models in W2-distance,"Marta Gentiloni-Silveri, Antonio Ocello",,,Machine Learning (stat.ML); Machine Learning (cs.LG),https://arxiv.org/abs/2501.02298,https://arxiv.org/pdf/2501.02298,https://arxiv.org/html/2501.02298v1,https://arxiv.org/format/2501.02298
arXiv:2501.02390,Various approaches to solving nonlinear equations,"John C. Nash, Ravi Varadhan",,,Computation (stat.CO); Numerical Analysis (math.NA),https://arxiv.org/abs/2501.02390,https://arxiv.org/pdf/2501.02390,https://arxiv.org/html/2501.02390v1,https://arxiv.org/format/2501.02390
arXiv:2501.02403,A generalized distance covariance framework for genome-wide association studies,"Dominic Edelmann, Fernando Castro-Prado, Jelle J. Goeman",,,Methodology (stat.ME),https://arxiv.org/abs/2501.02403,https://arxiv.org/pdf/2501.02403,https://arxiv.org/html/2501.02403v1,https://arxiv.org/format/2501.02403
arXiv:2501.02406,Zero-Shot Statistical Tests for LLM-Generated Text Detection using Finite Sample Concentration Inequalities,"Tara Radvand, Mojtaba Abdolmaleki, Mohamed Mostagir, Ambuj Tewari",,,Machine Learning (stat.ML); Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Information Theory (cs.IT); Machine Learning (cs.LG),https://arxiv.org/abs/2501.02406,https://arxiv.org/pdf/2501.02406,https://arxiv.org/html/2501.02406v4,https://arxiv.org/format/2501.02406
arXiv:2501.02411,Transfer learning via Regularized Linear Discriminant Analysis,"Hongzhe Zhang, Arnab Auddy, Hongzhe Lee",,,Machine Learning (stat.ML); Machine Learning (cs.LG),https://arxiv.org/abs/2501.02411,https://arxiv.org/pdf/2501.02411,https://arxiv.org/html/2501.02411v3,https://arxiv.org/format/2501.02411
arXiv:2501.02441,A Statistical Hypothesis Testing Framework for Data Misappropriation Detection in Large Language Models,"Yinpeng Cai, Lexin Li, Linjun Zhang","29 pages, 5 figures",,Machine Learning (stat.ML); Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Cryptography and Security (cs.CR); Machine Learning (cs.LG); Statistics Theory (math.ST),https://arxiv.org/abs/2501.02441,https://arxiv.org/pdf/2501.02441,https://arxiv.org/html/2501.02441v1,https://arxiv.org/format/2501.02441
arXiv:2501.02454,Finite-Sample Valid Randomization Tests for Monotone Spillover Effects,"Shunzhuang Huang, Xinran Li, Panos Toulis",,,Methodology (stat.ME); Applications (stat.AP),https://arxiv.org/abs/2501.02454,https://arxiv.org/pdf/2501.02454,https://arxiv.org/html/2501.02454v2,https://arxiv.org/format/2501.02454
arXiv:2501.02475,Tactics for Improving Least Squares Estimation,"Qiang Heng, Hua Zhou, Kenneth Lange",,,Computation (stat.CO); Methodology (stat.ME),https://arxiv.org/abs/2501.02475,https://arxiv.org/pdf/2501.02475,https://arxiv.org/html/2501.02475v1,https://arxiv.org/format/2501.02475
arXiv:2501.02489,High-dimensional inference for single-index model with latent factors,"Yanmei Shi, Meiling Hao, Yanlin Tang, Heng Lian, Xu Guo",,,Methodology (stat.ME); Statistics Theory (math.ST),https://arxiv.org/abs/2501.02489,https://arxiv.org/pdf/2501.02489,https://arxiv.org/html/2501.02489v1,https://arxiv.org/format/2501.02489
arXiv:2501.02514,Selection from Hierarchical Data with Conformal e-values,"Yonghoon Lee, Zhimei Ren",,,Methodology (stat.ME),https://arxiv.org/abs/2501.02514,https://arxiv.org/pdf/2501.02514,https://arxiv.org/html/2501.02514v1,https://arxiv.org/format/2501.02514
arXiv:2501.02545,Second order asymptotics for discounted aggregate claims of continuous-time renewal risk models with constant interest force,"Bingzhen Genga, Shijie Wanga, Yang Yang",,,Applications (stat.AP); Probability (math.PR); Risk Management (q-fin.RM),https://arxiv.org/abs/2501.02545,https://arxiv.org/pdf/2501.02545,https://arxiv.org/html/2501.02545v1,https://arxiv.org/format/2501.02545
arXiv:2501.02547,Transformers Simulate MLE for Sequence Generation in Bayesian Networks,"Yuan Cao, Yihan He, Dennis Wu, Hong-Yu Chen, Jianqing Fan, Han Liu","51 pages, 17 figures, 5 tables",,Machine Learning (stat.ML); Machine Learning (cs.LG),https://arxiv.org/abs/2501.02547,https://arxiv.org/pdf/2501.02547,https://arxiv.org/html/2501.02547v1,https://arxiv.org/format/2501.02547
arXiv:2501.02554,Rethinking Hard Thresholding Pursuit: Full Adaptation and Sharp Estimation,"Yanhang Zhang, Zhifan Li, Shixiang Liu, Xueqin Wang, Jianxin Yin","26 pages, 6 figures, 1 table",,Statistics Theory (math.ST),https://arxiv.org/abs/2501.02554,https://arxiv.org/pdf/2501.02554,,https://arxiv.org/format/2501.02554
