arxiv_id,title,authors,comments,journal_ref,subjects,abstract_url,pdf_url,html_url,other_formats_url
arXiv:2501.03938,In-Sample and Out-of-Sample Sharpe Ratios for Linear Predictive Models,"Antoine Jacquier, Johannes Muhle-Karbe, Joseph Mulligan","29 pages, 10 figures",,Mathematical Finance (q-fin.MF); Portfolio Management (q-fin.PM),https://arxiv.org/abs/2501.03938,https://arxiv.org/pdf/2501.03938,,https://arxiv.org/format/2501.03938
arXiv:2501.03993,Synthetic Data for Portfolios: A Throw of the Dice Will Never Abolish Chance,"Adil Rengim Cetingoz, Charles-Albert Lehalle",,,Portfolio Management (q-fin.PM); Risk Management (q-fin.RM); Machine Learning (stat.ML),https://arxiv.org/abs/2501.03993,https://arxiv.org/pdf/2501.03993,,https://arxiv.org/format/2501.03993
arXiv:2501.04051,Trust of Strangers: a framework for analysis,Shawn Berry,"25 pages, 2 figures, 13 tables",,General Economics (econ.GN),https://arxiv.org/abs/2501.04051,https://arxiv.org/pdf/2501.04051,,https://arxiv.org/format/2501.04051
arXiv:2501.04646,A mixture transition distribution approach to portfolio optimization,"Riccardo De Blasis, Luca Galati, Filippo Petroni",,,Portfolio Management (q-fin.PM),https://arxiv.org/abs/2501.04646,https://arxiv.org/pdf/2501.04646,https://arxiv.org/html/2501.04646v2,https://arxiv.org/format/2501.04646
arXiv:2501.05022,An Instrumental Variables Approach to Testing Firm Conduct,"Youngjin Hong, In Kyung Kim, Kyoo il Kim",68 pages,,General Economics (econ.GN),https://arxiv.org/abs/2501.05022,https://arxiv.org/pdf/2501.05022,,https://arxiv.org/format/2501.05022
arXiv:2501.05232,"The Intraday Bitcoin Response to Tether Minting and Burning Events: Asymmetry, Investor Sentiment, And ""Whale Alerts"" On Twitter",Aman Saggu,"18 pages, 5 tables","Finance Research Letters, 49, 103096 (2022)",General Finance (q-fin.GN); Social and Information Networks (cs.SI); Pricing of Securities (q-fin.PR); Trading and Market Microstructure (q-fin.TR),https://arxiv.org/abs/2501.05232,https://arxiv.org/pdf/2501.05232,,https://arxiv.org/format/2501.05232
arXiv:2501.05299,Time-Varying Bidirectional Causal Relationships Between Transaction Fees and Economic Activity of Subsystems Utilizing the Ethereum Blockchain Network,"Lennart Ante, Aman Saggu","52 pages, 4 tables, 9 figures","Journal Of Risk and Financial Management, 17(1), 19 (2024)",General Finance (q-fin.GN); Econometrics (econ.EM); Risk Management (q-fin.RM); Trading and Market Microstructure (q-fin.TR),https://arxiv.org/abs/2501.05299,https://arxiv.org/pdf/2501.05299,,https://arxiv.org/format/2501.05299
arXiv:2501.05314,Analyzing the progress of Indian states chasing sustainable development goals using complex network framework,"Hrishidev Unni, Rubal Rathi, Sangita Dutta Gupta, Anirban Chakraborti","10 pages, 5 figures",,General Economics (econ.GN); Physics and Society (physics.soc-ph),https://arxiv.org/abs/2501.05314,https://arxiv.org/pdf/2501.05314,https://arxiv.org/html/2501.05314v1,https://arxiv.org/format/2501.05314
arXiv:2501.05653,Assessing Co-Authored Papers in Tenure Decisions: Implications for Research Independence and Career Strategies in Economics,"Lekang Ren, Danyang Xie","13 pages, including 1 table and references",,General Economics (econ.GN),https://arxiv.org/abs/2501.05653,https://arxiv.org/pdf/2501.05653,,https://arxiv.org/format/2501.05653
arXiv:2501.05672,Optimal Insurance under Endogenous Default and Background Risk,"Zongxia Liang, Zhaojie Ren, Bin Zou",,,Risk Management (q-fin.RM); Mathematical Finance (q-fin.MF),https://arxiv.org/abs/2501.05672,https://arxiv.org/pdf/2501.05672,https://arxiv.org/html/2501.05672v1,https://arxiv.org/format/2501.05672
arXiv:2501.05841,Russian Financial Statements Database: A firm-level collection of the universe of financial statements,"Sergey Bondarkov, Victor Ledenev, Dmitriy Skougarevskiy","For associated code, see this https URL",,General Economics (econ.GN),https://arxiv.org/abs/2501.05841,https://arxiv.org/pdf/2501.05841,https://arxiv.org/html/2501.05841v1,https://arxiv.org/format/2501.05841
arXiv:2501.05975,Heath-Jarrow-Morton meet lifted Heston in energy markets for joint historical and implied calibration,"Eduardo Abi Jaber, Soukaïna Bruneau, Nathan De Carvalho, Dimitri Sotnikov, Laurent Tur",,,Mathematical Finance (q-fin.MF); Computational Finance (q-fin.CP),https://arxiv.org/abs/2501.05975,https://arxiv.org/pdf/2501.05975,https://arxiv.org/html/2501.05975v1,https://arxiv.org/format/2501.05975
arXiv:2501.06032,A Modern Paradigm for Algorithmic Trading,"James B. Glattfelder, Thomas Houweling, Richard B. Olsen",6 pages,,Trading and Market Microstructure (q-fin.TR),https://arxiv.org/abs/2501.06032,https://arxiv.org/pdf/2501.06032,https://arxiv.org/html/2501.06032v1,https://arxiv.org/format/2501.06032
arXiv:2501.06270,Sectorial Exclusion Criteria in the Marxist Analysis of the Average Rate of Profit: The United States Case (1960-2020),Jose Mauricio Gomez Julian,,,General Economics (econ.GN); Econometrics (econ.EM); Theoretical Economics (econ.TH),https://arxiv.org/abs/2501.06270,https://arxiv.org/pdf/2501.06270,,https://arxiv.org/format/2501.06270
arXiv:2501.06398,VIX options in the SABR model,"Dan Pirjol, Lingjiong Zhu","16 pages, 2 figures, 1 table",,Pricing of Securities (q-fin.PR),https://arxiv.org/abs/2501.06398,https://arxiv.org/pdf/2501.06398,https://arxiv.org/html/2501.06398v1,https://arxiv.org/format/2501.06398
arXiv:2501.06473,Endogenous Persistence at the Effective Lower Bound,"Chunbing Cai, Jordan Roulleau-Pasdeloup, Zhongxi Zheng",,,General Economics (econ.GN),https://arxiv.org/abs/2501.06473,https://arxiv.org/pdf/2501.06473,https://arxiv.org/html/2501.06473v3,https://arxiv.org/format/2501.06473
arXiv:2501.06575,Is the Monetary Transmission Mechanism Broken? Time for People's Quantitative Easing,"Sebastian Dragoe, Camelia Oprean-Stan",,"Revista Economic\u{a}, 72(3), 2020, 29-43",General Economics (econ.GN),https://arxiv.org/abs/2501.06575,https://arxiv.org/pdf/2501.06575,,https://arxiv.org/format/2501.06575
arXiv:2501.06584,A novel approach to assessing corporate sustainable economic value,Camelia Oprean-Stan,,"In: Kaya, M. V. (Editor). Social and Economic Studies within the Framework of Emerging Global Developments Volume 2, 2023, 79 - 90, Peter Lang",General Economics (econ.GN),https://arxiv.org/abs/2501.06584,https://arxiv.org/pdf/2501.06584,,https://arxiv.org/format/2501.06584
arXiv:2501.06701,Sequential Portfolio Selection under Latent Side Information-Dependence Structure: Optimality and Universal Learning Algorithms,Duy Khanh Lam,"34 pages, working paper, second draft (with the remark in section 3.2 removed from the first draft)",,Mathematical Finance (q-fin.MF); Information Theory (cs.IT); Machine Learning (cs.LG); Probability (math.PR); Portfolio Management (q-fin.PM),https://arxiv.org/abs/2501.06701,https://arxiv.org/pdf/2501.06701,https://arxiv.org/html/2501.06701v2,https://arxiv.org/format/2501.06701
arXiv:2501.06758,Pricing American options under rough volatility using deep-signatures and signature-kernels,"Christian Bayer, Luca Pelizzari, Jia-Jie Zhu",,,Mathematical Finance (q-fin.MF),https://arxiv.org/abs/2501.06758,https://arxiv.org/pdf/2501.06758,https://arxiv.org/html/2501.06758v1,https://arxiv.org/format/2501.06758
arXiv:2501.06873,Causal Claims in Economics,"Prashant Garg, Thiemo Fetzer","For data, interactive tools, and additional project information, visit this https URL. The website contains resources such as data downloads, interactive author and paper-level knowledge graphs, and more",,General Economics (econ.GN); Computation and Language (cs.CL); Information Retrieval (cs.IR); Social and Information Networks (cs.SI); Methodology (stat.ME),https://arxiv.org/abs/2501.06873,https://arxiv.org/pdf/2501.06873,https://arxiv.org/html/2501.06873v1,https://arxiv.org/format/2501.06873
arXiv:2501.07135,Follow the Leader: Enhancing Systematic Trend-Following Using Network Momentum,"Linze Li, William Ferreira",,,Trading and Market Microstructure (q-fin.TR); Mathematical Finance (q-fin.MF),https://arxiv.org/abs/2501.07135,https://arxiv.org/pdf/2501.07135,https://arxiv.org/html/2501.07135v1,https://arxiv.org/format/2501.07135
arXiv:2501.07178,The Spoils of Algorithmic Collusion: Profit Allocation Among Asymmetric Firms,"Simon Martin, Hans-Theo Normann, Paul Püplichhuisen, Tobias Werner",,,General Economics (econ.GN); Artificial Intelligence (cs.AI),https://arxiv.org/abs/2501.07178,https://arxiv.org/pdf/2501.07178,https://arxiv.org/html/2501.07178v1,https://arxiv.org/format/2501.07178
arXiv:2501.07200,Pricing Quanto and Composite Contracts with Local-Correlation Models,Andrea Pallavicini,,,Pricing of Securities (q-fin.PR); Computational Finance (q-fin.CP),https://arxiv.org/abs/2501.07200,https://arxiv.org/pdf/2501.07200,https://arxiv.org/html/2501.07200v1,https://arxiv.org/format/2501.07200
arXiv:2501.07410,Anonymous Attention and Abuse,"Florian Ederer, Paul Goldsmith-Pinkham, Kyle Jensen",submitted for AEA P&P,,General Economics (econ.GN),https://arxiv.org/abs/2501.07410,https://arxiv.org/pdf/2501.07410,https://arxiv.org/html/2501.07410v1,https://arxiv.org/format/2501.07410
arXiv:2501.07489,How low-cost AI universal approximators reshape market efficiency,"Paolo Barucca, Flaviano Morone",13 pages,,Mathematical Finance (q-fin.MF); General Finance (q-fin.GN); Trading and Market Microstructure (q-fin.TR),https://arxiv.org/abs/2501.07489,https://arxiv.org/pdf/2501.07489,https://arxiv.org/html/2501.07489v1,https://arxiv.org/format/2501.07489
arXiv:2501.07508,Improving DeFi Accessibility through Efficient Liquidity Provisioning with Deep Reinforcement Learning,"Haonan Xu, Alessio Brini","9 pages, 5 figures. Accepted at AI for Social Impact: Bridging Innovations in Finance, Social Media, and Crime Prevention Workshop at AAAI 2025",,Computational Finance (q-fin.CP); Machine Learning (cs.LG),https://arxiv.org/abs/2501.07508,https://arxiv.org/pdf/2501.07508,https://arxiv.org/html/2501.07508v1,https://arxiv.org/format/2501.07508
arXiv:2501.07580,Assets Forecasting with Feature Engineering and Transformation Methods for LightGBM,Konstantinos-Leonidas Bisdoulis,"20 pages, 11 figures",,Statistical Finance (q-fin.ST); Econometrics (econ.EM),https://arxiv.org/abs/2501.07580,https://arxiv.org/pdf/2501.07580,,https://arxiv.org/format/2501.07580
arXiv:2501.07581,Optimal Execution Strategies Incorporating Internal Liquidity Through Market Making,Yusuke Morimoto,"12 pages, 3 figures",,Trading and Market Microstructure (q-fin.TR); Probability (math.PR),https://arxiv.org/abs/2501.07581,https://arxiv.org/pdf/2501.07581,https://arxiv.org/html/2501.07581v2,https://arxiv.org/format/2501.07581
arXiv:2501.07615,Social and Genetic Ties Drive Skewed Cross-Border Media Coverage of Disasters,"Thiemo Fetzer, Prashant Garg",,,General Economics (econ.GN); Econometrics (econ.EM),https://arxiv.org/abs/2501.07615,https://arxiv.org/pdf/2501.07615,https://arxiv.org/html/2501.07615v1,https://arxiv.org/format/2501.07615
arXiv:2501.07828,Automated Market Makers: Toward More Profitable Liquidity Provisioning Strategies,"Thanos Drossos, Daniel Kirste, Niclas Kannengießer, Ali Sunyaev","8 pages, submitted to The 40th ACM/SIGAPP Symposium on Applied Computing 2025",,Trading and Market Microstructure (q-fin.TR),https://arxiv.org/abs/2501.07828,https://arxiv.org/pdf/2501.07828,https://arxiv.org/html/2501.07828v1,https://arxiv.org/format/2501.07828
arXiv:2501.07856,Dynamic loan portfolio management in a three time step model,"Deb Narayan Barik, Siddhartha P. Chakrabarty",,,Risk Management (q-fin.RM),https://arxiv.org/abs/2501.07856,https://arxiv.org/pdf/2501.07856,https://arxiv.org/html/2501.07856v1,https://arxiv.org/format/2501.07856
arXiv:2501.07881,An Approach on the Modelling of Long Economic Cycles in the Context of Sustainable Development,"Cristina Tanasescu, Amelia Bucur, Camelia Oprean-Stan",,"Revista Economica,68,4,2016",General Economics (econ.GN),https://arxiv.org/abs/2501.07881,https://arxiv.org/pdf/2501.07881,,https://arxiv.org/format/2501.07881
arXiv:2501.08004,A Sustainable Circular Framework for Financing Infrastructure Climate Adaptation: Integrated Carbon Markets,"Chao Li, Xing Su, Chao Fan, Jun Wang, Xiangyu Wang","18 pages,2 figures,99 references",,"General Economics (econ.GN); Computational Engineering, Finance, and Science (cs.CE)",https://arxiv.org/abs/2501.08004,https://arxiv.org/pdf/2501.08004,,https://arxiv.org/format/2501.08004
arXiv:2501.08177,Estimation of the Effect of Carbon Tax Implementation on Household Income Distribution in Indonesia: Quantitative Analysis with Miyazawa Input- Output Approach,Syahrituah Siregar,"13 pages, 1 table, 3 figure",,General Economics (econ.GN),https://arxiv.org/abs/2501.08177,https://arxiv.org/pdf/2501.08177,,https://arxiv.org/format/2501.08177
arXiv:2501.08232,Specific Aspects of Intellectual Property Management in the Knowledge-Based Economy,"Aurel Mihail Titu, Alina Bianca Pop, Camelia Oprean-Stan, Sebastian Emanuel Stan",,"Management of Sustainable Development, 12, 1, 2020, 21-30",General Economics (econ.GN),https://arxiv.org/abs/2501.08232,https://arxiv.org/pdf/2501.08232,,https://arxiv.org/format/2501.08232
arXiv:2501.08244,What is the general Welfare? Welfare Economic Perspectives,Charles F. Manski,,,General Economics (econ.GN),https://arxiv.org/abs/2501.08244,https://arxiv.org/pdf/2501.08244,,https://arxiv.org/format/2501.08244
arXiv:2501.08601,The Response of Farmer Welfares Amidst Food Prices Shock and Inflation in the Province of East Java,"Moh. Hairus Zaman, Diah Wahyuningsih, Ris Yuwono Yudo Nugroho","8 pages, 3 figures","Huchet-Bourdon, M. result 1 (2011) 52",General Economics (econ.GN),https://arxiv.org/abs/2501.08601,https://arxiv.org/pdf/2501.08601,,https://arxiv.org/format/2501.08601
arXiv:2501.08668,Empirical Study on the Factors Influencing Stock Market Volatility in China,Jingchu Zhang,,,General Economics (econ.GN); Statistical Finance (q-fin.ST),https://arxiv.org/abs/2501.08668,https://arxiv.org/pdf/2501.08668,,https://arxiv.org/format/2501.08668
arXiv:2501.08728,The Cost of Delivery Delays,"Maria Jose Carreras-Valle, Alessandro Ferrari",,,General Economics (econ.GN),https://arxiv.org/abs/2501.08728,https://arxiv.org/pdf/2501.08728,https://arxiv.org/html/2501.08728v1,https://arxiv.org/format/2501.08728
arXiv:2501.08822,Deep Learning Meets Queue-Reactive: A Framework for Realistic Limit Order Book Simulation,"Hamza Bodor, Laurent Carlier",,,Trading and Market Microstructure (q-fin.TR); Machine Learning (cs.LG),https://arxiv.org/abs/2501.08822,https://arxiv.org/pdf/2501.08822,https://arxiv.org/html/2501.08822v1,https://arxiv.org/format/2501.08822
arXiv:2501.08972,A note on bequest preferences in utility maximisation for modern tontines,Thomas Bernhardt,,,Risk Management (q-fin.RM),https://arxiv.org/abs/2501.08972,https://arxiv.org/pdf/2501.08972,https://arxiv.org/html/2501.08972v1,https://arxiv.org/format/2501.08972
arXiv:2501.08981,Discretionary vs nondiscretionary in fiscal mechanism. Non-automatic fiscal stabilisers vs automatic fiscal stabilisers,"Vasile Bratian, Amelia Bucur, Camelia Oprean, Cristina Tanasescu",,"Economic Research, 29, 1, 2016, 1-17",General Economics (econ.GN),https://arxiv.org/abs/2501.08981,https://arxiv.org/pdf/2501.08981,,https://arxiv.org/format/2501.08981
arXiv:2501.09315,The National Intangible Resources and their Importance in the Current Knowledge-Based Economy,"Camelia Oprean-Stan, Sebastian Emanuel Stan, Antonio Pele",,"Management of Sustainable Development, 10(2), 2018, 45-49",General Economics (econ.GN),https://arxiv.org/abs/2501.09315,https://arxiv.org/pdf/2501.09315,,https://arxiv.org/format/2501.09315
arXiv:2501.09404,Agent-Based Simulation of a Perpetual Futures Market,Ramshreyas Rao,"37 pages, 11 figures, Minerva University Master of Science in Decision Analysis (MDA) Thesis",,Trading and Market Microstructure (q-fin.TR),https://arxiv.org/abs/2501.09404,https://arxiv.org/pdf/2501.09404,,https://arxiv.org/format/2501.09404
arXiv:2501.09593,Evolution of exchange rate regime: Impact of macroeconomy of Bangladesh,Liza Fahmida,,,General Economics (econ.GN),https://arxiv.org/abs/2501.09593,https://arxiv.org/pdf/2501.09593,,https://arxiv.org/format/2501.09593
arXiv:2501.09638,Optimal Execution among $N$ Traders with Transient Price Impact,"Steven Campbell, Marcel Nutz","63 pages, 4 figures, 1 table",,Trading and Market Microstructure (q-fin.TR); Mathematical Finance (q-fin.MF),https://arxiv.org/abs/2501.09638,https://arxiv.org/pdf/2501.09638,https://arxiv.org/html/2501.09638v1,https://arxiv.org/format/2501.09638
arXiv:2501.09760,Boosting the Accuracy of Stock Market Prediction via Multi-Layer Hybrid MTL Structure,Yuxi Hong,,,Statistical Finance (q-fin.ST); Machine Learning (cs.LG),https://arxiv.org/abs/2501.09760,https://arxiv.org/pdf/2501.09760,https://arxiv.org/html/2501.09760v1,https://arxiv.org/format/2501.09760
arXiv:2501.09773,The Structure of Scenarios,Guido Fioretti,"18 pages, 8 figures, 4 tables",,General Economics (econ.GN),https://arxiv.org/abs/2501.09773,https://arxiv.org/pdf/2501.09773,https://arxiv.org/html/2501.09773v1,https://arxiv.org/format/2501.09773
